Dialogue_ID,Utterance_ID,Knowledge
1824,8,"[""Yeah, I'm not so crazy about them."", ""I'm not so crazy about them."", ""Yeah, we were just discussing how much we're enjoying the process."", ""I'm sorry, I don't know what you're talking about."", ""Carol, the doctor's not interested in your uterus."", ""I'm not sure I'm ready for this.\n\nCarol Willick: Let it go, Ross."", 'Ross, try the Chunky.', 'Ross, stop it.']"
1825,0,
1825,1,
1825,2,
1825,3,
1825,4,
1825,5,
1825,6,
1825,7,
1825,8,
1825,9,"[""I'm doing great."", ""Yeah, I'm-I'm really glad I'm not the one doing it."", ""Yeah, I'm not so crazy about them."", ""Yeah, I'm-I'm really glad I'm not the one giving birth."", ""Yeah, we're, uh, we're great."", ""I'm not sure if I'm ready for this."", ""Yeah, they're great."", ""We're doing great.""]"
1826,0,
1826,1,
1826,2,
1826,3,
1826,4,
1826,5,
1826,6,
1826,7,
1826,8,
1826,9,
1826,10,"[""I'm sorry, Ross."", ""You're going to be a great dad, Ross."", ""I'm so excited. I'm going to be a mommy.\n\nDr. Franzblau: That's great!"", ""I'm going to the bathroom.\n\nRoss Geller: I'm doing great, Dr. Franzblau. Thanks for asking."", ""I'm going to get some more Chunky.\n\nRoss Geller: I'm doing great, Dr. Franzblau. Thanks for asking."", 'Ross, stop it.']"
1827,0,
1827,1,
1827,2,
1827,3,
1827,4,
1827,5,
1827,6,
1827,7,
1827,8,
1827,9,
1827,10,
1827,11,"['Let it go, Ross.']"
1828,0,
1828,1,
1828,2,
1828,3,
1828,4,
1828,5,
1828,6,
1828,7,
1828,8,
1828,9,
1828,10,
1828,11,
1828,12,"[""Well, let's see, you're in labor, you're about to give birth. I don't think a little something's going to hurt."", ""Well, let's see, you're in labor, you're nine months pregnant, you're having contractions every four minutes. I'm gonna say no."", ""Well, let's see, you're in labor, you're about to give birth. I don't think a little alcohol is going to hurt."", 'Well, you can have some ice chips if you want.', ""Well, let's see, you're in labor, you're nine months pregnant, you're having contractions every four minutes lasting 59 seconds. I'd say you can drink anything you want."", ""Water's fine.\n\nCarol Willick: I love them. Each one's like a little party in my uterus."", 'Well, you can have one ice chip.', ""Well, let's see, you're in labor, you're nine months pregnant, you're having contractions every four minutes. I don't see why not."", ""Well, let's see, you're in labor, you're about to give birth. I think you can have anything you want.\n\nCarol Willick: I'll have a vodka tonic, please."", 'No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,']"
1829,0,
1829,1,
1829,2,
1829,3,
1829,4,
1829,5,
1829,6,
1829,7,
1829,8,
1829,9,
1829,10,
1829,11,
1829,12,
1829,13,"[""Thanks.\n\nRoss Geller: I'll go get you some ice chips."", 'Thanks.\n\nRoss Geller: Thanks.', ""Thanks.\n\nCarol Willick: I'm so thirsty."", ""Thanks.\n\nCarol Willick: I love them. Each one's like a little party in my uterus."", ""I'll get them.\n\nRoss Geller: I'll get them.""]"
1830,0,
1830,1,
1830,2,
1830,3,
1830,4,
1830,5,
1830,6,
1830,7,
1830,8,
1830,9,
1830,10,
1830,11,
1830,12,
1830,13,
1830,14,"[""I'll get it.""]"
1831,0,
1831,1,
1831,2,
1831,3,
1831,4,
1831,5,
1831,6,
1831,7,
1831,8,
1831,9,
1831,10,
1831,11,
1831,12,
1831,13,
1831,14,
1831,15,"[""Carol, I'm so sorry.\n\nCarol Willick: It's okay, Ross. Let it go."", ""Carol, I'm getting the ice chips.\nCarol Willick: Ross, I'm fine. Susan's getting them."", 'Thanks.', ""I'll get it."", ""Carol, I'm getting the ice chips.\n\nCarol Willick: Thanks, Ross."", ""Carol, I'm getting the ice chips.\n\nCarol Willick: Let it go, Ross.""]"
1832,0,
1832,1,
1832,2,
1832,3,
1832,4,
1832,5,
1832,6,
1832,7,
1832,8,
1832,9,
1832,10,
1832,11,
1832,12,
1832,13,
1832,14,
1832,15,
1832,16,"['Hey, everybody.\n\nRoss Geller: Hi, Rachel.', ""I'm so glad you're here, Ross.\n\nRoss Geller: I'm so glad you're here, Rachel."", 'Hey, everybody.\n\nRoss Geller: Hey, Rachel.', ""I'm so glad you're here.\n\nCarol Willick: It's good to be here."", ""Ross, what are you doing here?\n\nRoss Geller: I'm here for the birth of my child."", ""I'm getting it!""]"
1833,0,
1833,1,
1833,2,
1833,3,
1833,4,
1833,5,
1833,6,
1833,7,
1833,8,
1833,9,
1833,10,
1833,11,
1833,12,
1833,13,
1833,14,
1833,15,
1833,16,
1833,17,"['Oh, thanks.', 'Oh, thank you, Rachel.']"
1834,0,
1834,1,
1834,2,
1834,3,
1834,4,
1834,5,
1834,6,
1834,7,
1834,8,
1834,9,
1834,10,
1834,11,
1834,12,
1834,13,
1834,14,
1834,15,
1834,16,
1834,17,
1834,18,"[""I'm Rachel, Ross's ex-wife.\nCarol Willick: Oh, I'm Carol. Ross has told me so much about you.\nRachel Green: Oh, has he?\nCarol Willick: All good things."", ""So, how's it going?\nCarol Willick: I'm in a lot of pain, but it's worth it.\nRachel Green: Yeah, I bet."", ""You're Ross's ex, right?\nCarol Willick: Yeah.\nRachel Green: I'm Rachel.\nCarol Willick: Carol.\n\nCarol Willick: I love them. Each one's like a little party in my uterus."", ""You're Ross's ex, right?\nCarol Willick: Yeah.\nRachel Green: I'm Rachel.\nCarol Willick: Carol.\n\nCarol Willick: Thanks."", ""You're Ross's ex, right?\nCarol Willick: Yeah.\nRachel Green: I'm Rachel.\nCarol Willick: Carol.\n\nRoss Geller: I got it. I'm getting it!"", ""I'm Rachel, Ross's ex-wife.\nCarol Willick: I'm Carol, Ross's wife.\nRachel Green: I know."", ""I'm Rachel, Ross's ex-wife.\nCarol Willick: Oh, right. I'm Carol.\nRachel Green: Nice to meet you.\n\nRoss Geller: I'll get it.""]"
1835,0,
1835,1,
1835,2,
1835,3,
1835,4,
1835,5,
1835,6,
1835,7,
1835,8,
1835,9,
1835,10,
1835,11,
1835,12,
1835,13,
1835,14,
1835,15,
1835,16,
1835,17,
1835,18,
1835,19,"[""Ah, Rachel. Carol's told me all about you."", 'Ross Geller.\nRachel Green: Oh, yeah.\n\nCarol Willick: Let it go, Ross.', ""Ross Geller.\nRachel Green: Hi.\n\nRoss Geller: I'll get it."", 'Nice to meet you.', ""Hi, Rachel. I'm Dr. Franzblau.""]"
1836,0,
1836,1,
1836,2,
1836,3,
1836,4,
1836,5,
1836,6,
1836,7,
1836,8,
1836,9,
1836,10,
1836,11,
1836,12,
1836,13,
1836,14,
1836,15,
1836,16,
1836,17,
1836,18,
1836,19,
1836,20,"['Oh.', ""Wow. That's quite a mouthful."", ""That's a mouthful."", 'Wow. That was a mouthful.', ""Oh, wow. That's a mouthful.""]"
1837,0,
1837,1,
1837,2,"[""Chandler, I'm serious.\n\nChandler Bing: Okay, Monica. I can see that you're serious. Let's talk about this."", ""You're right. Goodnight, Chandler.\n\nMonica Geller: I want a baby.\nChandler Bing: Mmmm. Not tonight, honey. I got an early day tomorrow.\nMonica Geller: You're right. Goodnight, Chandler."", ""You're right. Tomorrow's a new day."", ""Chandler, I'm serious.\n\nChandler Bing: Okay, I can see that. Let's talk about this."", ""Chandler, I'm serious.\n\nChandler Bing: Okay, I can see that. What do you want to do about it?"", 'You always say that.', ""I'm not talking about sex, Chandler. I want a baby."", ""Chandler, I'm serious.\n\nChandler Bing: Monica, I know you're serious. I just don't know if I'm ready to be a father.""]"
1838,0,
1838,1,
1838,2,
1838,3,"[""I don't want coffee."", ""Monica, I don't want coffee."", ""Monica, we've been trying for months. I'm tired. \n\nMonica Geller: I want a baby.\nChandler Bing: Mmmm. Not tonight, honey. I got an early day tomorrow.\nMonica Geller: Get up. Come on. Let's get some coffee"", ""Monica, we've been trying for months. Maybe we should just relax and enjoy each other's company for a while."", 'Okay.', ""Monica, we've been trying for months. I'm tired. \n\nMonica Geller: Come on, Chandler. Just one more try.""]"
1839,0,
1839,1,
1839,2,
1839,3,
1839,4,"['Hey, guys.\n\nMonica Geller: Hey, Joey.', 'Hey, Chandler. Monica.\n\nChandler Bing: Hey, Joey.', 'Hey, Chandler. Hey, Monica.\n\nChandler Bing: Hey, Joey.', ""Hey, guys. What's going on?""]"
1840,0,
1840,1,
1840,2,
1840,3,
1840,4,
1840,5,"[""I don't know what you're talking about."", ""Lydia: What's going on?"", 'What are you doing?']"
1841,0,
1841,1,
1841,2,
1841,3,
1841,4,
1841,5,
1841,6,['Yeah.']
1842,0,
1842,1,
1842,2,
1842,3,
1842,4,
1842,5,
1842,6,
1842,7,"[""Who's your favorite player?\n\nJoey Tribbiani: My favorite player is Charles Oakley."", ""Who's your favorite player?\n\nJoey Tribbiani: My favorite player is definitely Carmelo Anthony."", ""You're bleeding.\n\nJoey Tribbiani: I'll be fine."", 'Me too.', ""Oh, me too.\n\nLydia: What's your favorite team?"", ""You're cute.\n\nJoey Tribbiani: Hey!"", 'Yeah, me too.']"
1843,0,
1843,1,
1843,2,
1843,3,
1843,4,
1843,5,
1843,6,
1843,7,
1843,8,['Hey!']
1844,0,
1844,1,
1844,2,
1844,3,
1844,4,
1844,5,
1844,6,
1844,7,
1844,8,
1844,9,"[""You okay?\n\nJoey Tribbiani: Hey, listen, lady, I'm a Knicks fan, and I'm proud of it."", ""What?\n\nJoey Tribbiani: You're a Knicks fan too?"", 'Oh, sorry.\n\nJoey Tribbiani: Hey, listen, lady.', ""What?\n\nJoey Tribbiani: Hey, listen, lady. I don't know who you are, but you can't just come in here and talk trash about my team like that."", ""What?\n\nJoey Tribbiani: You can't talk about my team like that."", ""You got a problem with that?\n\nJoey Tribbiani: Hey, listen, lady. I don't got a problem with that."", ""What?\n\nJoey Tribbiani: Hey, listen, lady. I'm a Knicks fan, and I'm proud of it."", ""Oh, I'm sorry.\n\nJoey Tribbiani: Hey, listen, lady, I don't know who you are, but you can't just come in here and talk trash about my team like that."", ""You okay?\n\nJoey Tribbiani: Hey, listen, lady. I'm a Knicks fan, and I'm proud of it.""]"
1845,0,
1845,1,
1845,2,
1845,3,
1845,4,
1845,5,
1845,6,
1845,7,
1845,8,
1845,9,
1845,10,"[""Yeah, well, at least he's not afraid to take the big shot."", ""Hey, that's my team you're talking about!"", ""Yeah, well, maybe if you didn't have your head up your ass, you'd see that he just made a three-pointer."", ""Hey, Ewing's all right.\n\nLydia: Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat."", ""Hey, Ewing's all right.\n\nLydia: Knick fan?\nJoey Tribbiani: Oh, yeah.\nLydia: Oh, boy, do they suck.\nJoey Tribbiani: Hey, listen, lady.......whoa.\nLydia: Look, look at"", ""Oh, yeah? Well, your team couldn't hit the broad side of a barn."", 'That is so not true.']"
1846,0,
1846,1,
1846,2,
1846,3,
1846,4,
1846,5,
1846,6,
1846,7,
1846,8,
1846,9,
1846,10,
1846,11,"['The Lakers, of course.', 'The Knicks, of course.']"
1847,0,
1847,1,
1847,2,
1847,3,
1847,4,
1847,5,
1847,6,
1847,7,
1847,8,
1847,9,
1847,10,
1847,11,
1847,12,"['Oh, yeah? Well, the Knicks are gonna beat the Celtics by twelve points.\nLydia: Oh, really?', 'Oh, yeah? Well, the Knicks are gonna whoop their butts.', 'Well, the Celtics suck, too.', 'Oh, yeah? Well, the Knicks are gonna beat the Celtics in the playoffs.']"
1848,0,
1848,1,
1848,2,
1848,3,
1848,4,
1848,5,
1848,6,
1848,7,
1848,8,
1848,9,
1848,10,
1848,11,
1848,12,
1848,13,"['Oh, yeah? Well, your team sucks more.']"
1849,0,
1849,1,
1849,2,
1849,3,
1849,4,
1849,5,
1849,6,
1849,7,
1849,8,
1849,9,
1849,10,
1849,11,
1849,12,
1849,13,
1849,14,"['What?\n\nJoey Tribbiani: What?', 'Hey!', 'What?\n\nJoey Tribbiani: Hey, listen, lady.......whoa.', ""What?\n\nLydia: You Knicks fans are all the same. You're always talking about next year."", ""What?\n\nLydia: You Knicks fans are all the same. You're all a bunch of losers."", ""What are you doing?\nLydia: I'm going for the ball.\nJoey Tribbiani: You're going for the ball?"", 'What?\n\nLydia: Your man, Ewing. He just hit a three.']"
1850,0,
1850,1,
1850,2,
1850,3,
1850,4,
1850,5,
1850,6,
1850,7,
1850,8,
1850,9,
1850,10,
1850,11,
1850,12,
1850,13,
1850,14,
1850,15,"['Oh, God.', 'Oh, my God!']"
1851,0,
1851,1,
1851,2,
1851,3,
1851,4,
1851,5,
1851,6,
1851,7,
1851,8,
1851,9,
1851,10,
1851,11,
1851,12,
1851,13,
1851,14,
1851,15,
1851,16,"['What?', ""Oh, no wonder the kid's crying."", 'Oh.', ""Oh, no, no, no. There's always a father.""]"
1852,0,
1852,1,
1852,2,
1852,3,
1852,4,
1852,5,
1852,6,
1852,7,
1852,8,
1852,9,
1852,10,
1852,11,
1852,12,
1852,13,
1852,14,
1852,15,
1852,16,
1852,17,"[""It's just me and my Knicks."", ""It's ok."", 'Just me and my two girls.', 'Just me and my two sisters.', ""It's just me and my two sisters."", ""I'm a single mother."", 'Just me and my Knicks.']"
1853,0,
1853,1,
1853,2,
1853,3,
1853,4,
1853,5,
1853,6,
1853,7,
1853,8,
1853,9,
1853,10,
1853,11,
1853,12,
1853,13,
1853,14,
1853,15,
1853,16,
1853,17,
1853,18,"['What? What?\n\nLydia: Oh, I just realized I left my purse at the bar.', ""Oh, oh, oh, the baby's coming!"", 'Oh, oh, oh, let me get you some water.', 'Oh, no, no, no, no, no, no, no, no, no, no, no, no.', ""Oh, oh, the baby's coming!"", 'Oh, let me get you some water.', ""Oh, the baby's coming!"", 'Oh, my God! Are you all right?\nLydia: Yeah, yeah, yeah.']"
1854,0,
1854,1,
1854,2,
1854,3,
1854,4,
1854,5,
1854,6,
1854,7,
1854,8,
1854,9,
1854,10,
1854,11,
1854,12,
1854,13,
1854,14,
1854,15,
1854,16,
1854,17,
1854,18,
1854,19,"[""I'm not pregnant."", ""Oh, I'm not pregnant."", 'Oh, yeah.', 'Oh, ok.']"
1855,0,
1855,1,
1855,2,"['""Mom, we\'ve been through this. No, I\'m not calling him. I don\'t care if it is his kid, the guy\'s a jerk. No, I\'m not alone. Joey\'s here. What do you mean, Joey who? Joey who? Joey Tribbiani. Tribbian', ""Mom, we've been through this. No, I'm not calling him. I don't care if it is his kid, the guy's a jerk. No, I'm not alone. Joey's here. What do you mean, Joey who? Joey who? Joey Tribbiani."", 'Oh, my God, Mom, hang up the phone.', ""No, I'm not going to call him.""]"
1856,0,
1856,1,
1856,2,
1856,3,['Hello?']
1857,0,
1857,1,
1857,2,
1857,3,
1857,4,"[""Hey, Mom. Yeah, I know. I'm sorry. I'll call him. I promise. Yeah, I love you too. Bye.\n\nJoey Tribbiani: Hi, yeah, it's me. Oh, no no no, we're just friends. Yeah, I'm single. 25"", ""Mom, I have to go. I'll talk to you later."", ""Mom, I have to go. Joey's here."", ""Mom, I have to go. Joey's here. We're just friends. I'll talk to you later. Bye."", ""Mom, he's single.""]"
1858,0,
1858,1,
1858,2,
1858,3,
1858,4,
1858,5,"['Yeah, I know.', ""Yeah, I don't think she likes me.""]"
1859,0,
1859,1,
1859,2,
1859,3,
1859,4,
1859,5,
1859,6,"[""It's not his baby."", ""I don't want to talk about it."", ""Joey, please.\nJoey Tribbiani: Yeah, all right, all right, I'm sorry."", ""I know, but it's just not that simple.\n\nJoey Tribbiani: So what's the deal with this father guy? I mean, if someone was havin' my baby somewhere, I'd wanna know about it, you know?"", 'You would?']"
1860,0,
1860,1,
1860,2,
1860,3,
1860,4,
1860,5,
1860,6,
1860,7,"[""Hey, I'm just tryin' to help.\nLydia: I know, and I appreciate it. But this is something I have to deal with on my own."", ""Oh, well, I just thought, you know, since we're friends and all, that you might wanna talk about it.\nLydia: Joey, the only reason I'm talking to you about this is because my mom thinks you're the father.\nJoey Tribbiani: What?"", ""Hey, c'mon, it's me."", ""You're not alone. I mean, it's not like you're gonna be alone forever. You're a beautiful woman.\nLydia: Thanks."", 'Well, maybe you should be.', ""Oh, come on, it's a natural thing to want to know about your child.\nLydia: It is not natural when the father is a jerk!""]"
1861,0,
1861,1,
1861,2,
1861,3,
1861,4,
1861,5,
1861,6,
1861,7,
1861,8,"['Yeah, maybe you should.', ""No, don't go."", 'No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,', ""No, no, no, it's ok. You can stay.""]"
1862,0,
1862,1,
1862,2,
1862,3,
1862,4,
1862,5,
1862,6,
1862,7,
1862,8,
1862,9,"[""All right, I'll see you later."", ""Yeah, I'll just go."", ""All right, I'll talk to you later."", ""Yeah, all right, I'll see you later."", ""Ok, I'll see you around."", 'Yeah, I think I will.']"
1863,0,
1863,1,
1863,2,
1863,3,
1863,4,
1863,5,
1863,6,
1863,7,
1863,8,
1863,9,
1863,10,
1863,11,"['Mom, I have to go.', 'Goodbye, Joey.', 'Joey, go.', 'Joey, please go.', 'See ya.', 'I thought you were leaving.', 'Hey, Knick fan, am I interested in your views on the Celtics? Uh, no.']"
1864,0,
1864,1,
1864,2,
1864,3,
1864,4,
1864,5,
1864,6,
1864,7,
1864,8,
1864,9,
1864,10,
1864,11,
1864,12,"[""You're right, it's not."", 'Yeah?', 'It is true.']"
1865,0,
1865,1,
1865,2,
1865,3,
1865,4,
1865,5,
1865,6,
1865,7,
1865,8,
1865,9,
1865,10,
1865,11,
1865,12,
1865,13,"['It is not.\n\nJoey Tribbiani: It is.', 'Well, maybe you should just go.', ""Mom, I have to go. I'll talk to you later."", 'Oh, my God. You are such a jerk.', ""You're such a Knicks fan.""]"
1866,0,
1866,1,
1866,2,
1866,3,
1866,4,
1866,5,
1866,6,
1866,7,
1866,8,
1866,9,
1866,10,
1866,11,
1866,12,
1866,13,
1866,14,"[""You're right, it isn't."", 'It is.']"
1867,0,
1867,1,
1867,2,
1867,3,
1867,4,
1867,5,
1867,6,
1867,7,
1867,8,
1867,9,
1867,10,
1867,11,
1867,12,
1867,13,
1867,14,
1867,15,"[""It isn't.\n\nJoey Tribbiani: It is."", ""It isn't.\n\nJoey Tribbiani: You know what the Celtics problem is? They let the players run the team.""]"
1868,0,
1868,1,
1868,2,"['How you doing?', 'Oh, no.', ""What's wrong?\n\nLydia: I'm having a heart attack."", 'Breathe, breathe, breathe...', ""What's wrong?\n\nLydia: I think I'm going into labor."", ""What's wrong?\n\nLydia: I'm going into labor!""]"
1869,0,
1869,1,
1869,2,
1869,3,"[""Oh, it's just your appendix."", ""Relax, it's just a blood pressure cuff."", ""It's just your appendix."", ""Relax, it's just a cup of water.""]"
1870,0,
1870,1,
1870,2,
1870,3,
1870,4,"['""I\'m calm. I\'m calm.""', 'Oh, my God!', 'Oh, right.', '""I\'m sorry, I\'m just really freaked out right now.""', '""I\'m calm, I\'m calm,"" said Joey Tribbiani.', 'Her water broke?']"
1871,0,
1871,1,
1871,2,
1871,3,
1871,4,
1871,5,"[""Her water just broke, that's all. Now, if you'll excuse me, I have to help her."", ""It means the baby's coming.""]"
1872,0,
1872,1,
1872,2,"['You were the one who said we should move to the city!', 'You invited her to the party!', 'You were the one who suggested we go to that new restaurant!', 'You invited her to our party!']"
1873,0,
1873,1,
1873,2,
1873,3,"[""Oh, so this is my fault that your wife doesn't want you around?"", ""Oh, come on.\n\n\n\nSusan Bunch: I'm not the one who slept with another woman, Ross."", ""Oh, so now I'm the reason your wife doesn't want you around?"", ""Oh, so it's my fault that Carol threw you out of a room?"", ""Oh, so now I'm the reason your wife left you?"", 'Well, maybe you needed to be thrown out of a room.', ""Oh, so it's my fault that your wife doesn't want you around?""]"
